uniqueID	drugName	review	date
140732	Escitalopram	"I have had panic attacks for years after trying many other a it depressants that made this worse Lexapro was my magic pill I have had a 90% reduction in acute panic disorder and general anxiety, with this drug I&#039;m normal person again and I have my life back.  I&#039;m my opinion this is a blockbuster drug and I&#039;m so thankful to the chemist that created it.  Thank you for giving me my life back!  &lt;3"	4-Aug-16
139047	Phentermine	"I have been on Adipex for 3 weeks now and the only changes I have noticed in me and my body is that I have horrible cotton mouth and I am extremely constipated. I have maybe lost 1 lb since I started taking this medicine. I am extremely disappointed in this medicine it has done nothing for me."	18-Apr-09
139232	Phentermine	"Ive been on Phentermine for one month now, and already I&#039;ve lost 10 lbs, but I still eat, just not as much as I used to. when I started I weighed 130, I know I know, &quot;your not fat&quot; but even the thin people have problem areas, and thats what I want to get rid of. Im always on my feet I work 3 jobs. In the month that I have taken them, not once have I not been able to fall asleep, I have felt pretty moody though.If I dont take it I wake up with a pounding head ech."	2-Mar-08
64977	Sertraline	"I started having panic attacks regularly. I couldn&#039;t be on my own, I was afraid of choking every time I ate. It was awful. I lost about 25 pounds in a very short amount of time and couldn&#039;t get any of my school work done without suffering from anxiety. I was diagnosed with panic disorder and began taking a variety of medications--eventually I was prescribed Zoloft. It took about a month to kick in but ever since then I have not had a full blown panic attack (although I occasionally suffer from bouts of anxiety). For the most part I would say I seem to suffer from very few side effects--I would say I am more lethargic than normal,  sometimes I have trouble falling asleep at night, and I have a decreased sex drive. But no more panic attacks!"	12-Jan-15
64057	Sertraline	"I feel very difficult when taking Zoloft at 25mg. for about ten days then 50mg. afterwards. I primarily take it for stress, anxiety, and depression.  Once I was told by a psychiatrist that I could have PMDD even though I haven&#039;t been diagnosed with the condition by a gynecologist, it&#039;s because I would have severe crying spells days before my period so severe that I wouldn&#039;t stop crying, and I would feel extremely sensitive emotionally.  I still cry a little before I get period sometimes, but the medication I take seems to work well to keep my nerves calm.  In addition I have bipolar depression, PTSD, social anxiety, and ADD/ADHD.  Ritalin is another medication that I also take."	2-Feb-17
72582	Tramadol	"Ultram is the only medicine that stops the Fibromyalgia pain."	29-Nov-09
64292	Sertraline	"I&#039;ve been on this for a few months now, prozac made me 100x worse and an awful relationship made me 1000x worse. So I started on this. Same as any tablets, horrible initial few weeks but then got better. Dry mouth, bad night mares and eating like a horse. But it all depends what time you take this tablet. I&#039;m on 50mg, I started off breaking the Tablet in 2 and taking a half a day. It&#039;s ok, all depends on you though. I have to come off it for a while as I have a drugs test for work and this is known to cause a failed drugs test. So keep that in mind. Other than that, it&#039;s good. I&#039;m much more happy, and less scared. Feel positive which is a nice change."	28-Oct-16
139050	Phentermine	"I started using Phentermine 37.5 just two days ago and I love it. I started at 5&#039;6&quot;, 224lbs. This morning I weighed myself and I&#039;m already down to 219lbs. I am hoping to lose about 50-70 pounds at least. I do get the dry mouth that others have said, but I don&#039;t have the energy boost, I do however have to pee like every 30-60 minutes I think it&#039;s because of the amount of water I&#039;m drinking now."	19-Jun-09
72395	Tramadol	"I received Tramadol as a treatment for my back pain. Unlike Vicodin, Oxycontin, Morphine, and Methadone, Tramadol seems to have minimal side-effects. It makes me energetic and able to get through the day pain-free. Plus, I sleep well at night. I was addicted to the above narcotics for a few years, and Tramadol is the only drug that makes me feel pain-free, but also gives me the confidence that it is less addictive and less expensive."	8-Jan-11
127678	Phentermine	"Hi , I&#039;m 40. 5-11 290 male when starting phentermine 37.5 mg. I figured I better post and help someone maybe not go through what I went through the 1st three days . Take on full stomach !!!!! I took this med on semi empty stomach the first 2 days and I thought I was going to come out of my skin it was horrible horrible feeling like I never felt !!!  I stopped my dose after day 2 and didn&#039;t wear off for another full day and slept 1hr in those 3 days !!!!! So day 4 I tried on a full stomach and no probs just the normal bad cotton mouth . I work swing shifts so I learned if your going to take this med take it as if it&#039;s not going to wear off for 16hrs. If you do this you&#039;ll be able to sleep if not good luck lol. lost 18 pounds this month"	13-Apr-17
96241	Sertraline	"I was on Zoloft for two years. I started taking it after I had a panic attack due to extreme stress. It worked well for me. I tried Lexapro for a few days maybe 9 to be exact and I couldn&#039;t function. I couldn&#039;t lift my head or have the strength to care for my son who was a baby at the time. Zoloft was amazing. I stayed on 50mg and felt normal again. But with that said, I did gain 30 pounds. The medicine makes you feel so relaxed as before I was a calorie counter and obsessed with what I ate. I didn&#039;t mind much because I was better, that&#039;s what mattered. I came off of it and decided to get back on 5 months after stopping. I can say the second time around of being on it doesn&#039;t work for me. Like others, I must have become immune to it."	21-Mar-12
128168	Phentermine	"I began taking phentermine three days ago. The only side effect I have experienced has been dry mouth. Biotene mouthwash and mouth spray have helped along with lots of water. My appetite is suppressed greatly, which is wonderful. My biggest issue has been snacking late at night. My nights have not been filled with thoughts of restaurants and gourmet meals. I&#039;m not much of a sweets eater; I love good cooking. I didn&#039;t even crave anything for the past couple of nights. It&#039;s been two days, and I&#039;m down three pounds already. I weighed in at Weight Watchers today, and I&#039;m exactly 270 today. I&#039;ll update in a week. Feeling excited!"	16-Apr-16
119772	Ambien CR	"Ambien has been hit or miss for me. When it works it&#039;s bliss! 2 out of 3 days it doesn&#039;t work well. The CR is supposed to help me stay asleep but at best I get 4-6 hours of sleep. It&#039;s not the greatest sleep - I fall off and wake up frequently without feeling I&#039;ve slept, but it&#039;s better than staring at the ceiling till dawn. It&#039;s expensive!"	30-Mar-16
